station,valid,in_high,in_low,in_rh_min,in_rh,in_rh_max,in_solar_mj,in_precip,in_speed,in_gust,in_et,out_lwmv_1,out_lwmv_2,out_lwmdry_1_tot,out_lwmcon_1_tot,out_lwmwet_1_tot,out_lwmdry_2_tot,out_lwmcon_2_tot,out_lwmwet_2_tot,out_bpres_avg,ID,Station Name,Latitude1,Longitude1,Elevation [m],Archive Begins,Archive Ends,IEM Network,Attributes
AHTI4,737729,65.48,36.0626,38.77,60.2574989000956,84.7,21.46,0.0,10.506907,26.955128,0.198503937007874,274.8,272.8,8.25,1432.0,0.0,938.0,501.8,0.0,1018.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
OSTI4,738738,75.2179999999999,64.9579999999999,99.9,99.9833335876465,100.0,6855.0,0.34015748,1.7112591,12.949646,0.0480315,284.5,322.0,0.0,549.0,891.0,0.0,0.0,1440.0,604.1,OSTI4,Oskaloosa - Tassel Ridge (Vineyard),413158,-926485,24809186,"Mar 30, 2017",,ISUSM,
AHTI4,738802,61.799999,34.59999992,187.0,0.218166667968035,255.0,15.94,0.0,3.1429007,16.018728,0.186929133858268,2580.0,2586.0,0.0,0.0,1440.0,0.0,0.0,1440.0,1016.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
BNKI4,739333,47.4999997999999,33.40000004,102.0,0.134583340336879,136.0,7.16436,0.34015748,4.4403257,14.9226265,0.0049212594488189,2029.0,272.3,0.0,0.0,1440.0,889.0,29.25,522.0,599.2,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
GVNI4,737806,31.19999999,21.10000046,0.0,0.0,0.0,4.86,0.0,7.124654,18.588972,0.0053937011811023,171.9,273.6,1440.0,0.0,0.0,1440.0,0.0,0.0,606.6,GVNI4,Glenwood - Blackwing Vineyard,410441,-957749,36668936,"May 03, 2017",,ISUSM,
AHTI4,738421,59072.0,51.7279999999999,68.86,82.447499593099,96.7,7287.0,0.18,5.974867,20.535109,0.0617322755905512,449.7,76.06,300.3,22.0,1118.0,1440.0,0.0,0.0,1021.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
GVNI4,739405,76.9999999999999,54.3000001999999,-17.0,-0.017000000923872,-17.0,4059.0,1.18,5.2232547,16.58691,,234.7,451.9,1407.0,16.75,16.5,552.3,56.5,831.0,539.5,GVNI4,Glenwood - Blackwing Vineyard,410441,-957749,36668936,"May 03, 2017",,ISUSM,
BNKI4,737750,42.3446,27.1832,59.28,80.2404171625773,99.3,7391.0,0.0,1.1318916,4.706522,0.0237795287401575,2483.0,273.6,0.0,0.0,1440.0,920.0,204.0,316.5,605.3,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
AHTI4,739387,73.7999977999999,49.0999999999999,187.0,0.22241666726768,255.0,16.54,0.01,9.106583,31.429007,0.0290944881889764,1209.0,1972.0,0.0,0.0,1440.0,0.0,0.0,1440.0,1003.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
AHTI4,739161,77.1999979999999,41.80000046,204.0,0.235166671375434,272.0,16.19,0.0,6.0240793,19.953505,0.297047228346457,884.0,1778.0,0.0,0.0,1440.0,0.0,0.0,1440.0,1018.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
GVNI4,738849,30.99999992,23.1999997999999,0.0,0.0,0.0,2377.0,0.17,1.7716565,7.936663,0.002401574527559,185.6,266.4,1440.0,0.0,0.0,1440.0,0.0,0.0,610.7,GVNI4,Glenwood - Blackwing Vineyard,410441,-957749,36668936,"May 03, 2017",,ISUSM,
AHTI4,737465,34.3471999999999,8.50999999999992,64.93,82.4858350753784,91.8,13.04,0.0,3.1764548,10.2161045,0.0407874015748032,282.6,280.2,15.25,998.0,427.3,238.0,994.0,208.5,1023.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
GVNI4,738441,60.4000004,37.70000006,68.0,0.100583338489135,136.0,15.75,0.0,7.196236,25.053728,0.0077952759842519,167.1,259.1,1440.0,0.0,0.0,1440.0,0.0,0.0,594.4,GVNI4,Glenwood - Blackwing Vineyard,410441,-957749,36668936,"May 03, 2017",,ISUSM,
GVNI4,738875,55.7000006,39.8000002999999,0.0,0.0,0.0,1827.0,0.0,2.800649,9.762006,0.0031102354330708,177.2,263.1,1440.0,0.0,0.0,1440.0,0.0,0.0,598.1,GVNI4,Glenwood - Blackwing Vineyard,410441,-957749,36668936,"May 03, 2017",,ISUSM,
GVNI4,737664,94.2000026,68.8999999999999,0.0,0.00708333371828,68.0,21.84,0.0,5.180753,13.839948,0.0088188992125984,154.6,273.8,1440.0,0.0,0.0,1185.0,243.0,12.25,490.8,GVNI4,Glenwood - Blackwing Vineyard,410441,-957749,36668936,"May 03, 2017",,ISUSM,
BNKI4,738372,84272.0,63.0679999999999,71.56,89.1274998982747,99.5,22.081828,0.0,1.6284924,8.066405,0.186929122047244,1999.0,278.8,0.0,0.0,1440.0,137.3,1303.0,0.0,498.8,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
BNKI4,738233,51656.0,32.9449999999999,47.07,82.6370832125346,99.6,12.25595,0.08,2.608272,8.739725,0.0333464590551181,1023.0,279.7,0.0,0.0,1440.0,527.8,373.5,538.8,588.0,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
OSTI4,738142,34.3687999999999,22.4761999999999,61.7,80.1291669209798,95.9,8.24,0.0,5.7265663,18.320538,0.0348031519685039,274.1,275.5,537.8,902.0,0.0,308.5,1132.0,0.0,678.5,OSTI4,Oskaloosa - Tassel Ridge (Vineyard),413158,-926485,24809186,"Mar 30, 2017",,ISUSM,
BNKI4,738369,85.6759999999999,61.0519999999999,69.21,89.9454170862834,99.6,22.82426,0.0,3.2167196,13.533487,0.199527559055118,2283.0,278.1,0.0,0.0,1440.0,175.0,1005.0,259.8,491.2,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
BNKI4,738533,28.4684,21.7922,94.8,98.8458344141642,99.5,2.49,0.0,2.6530108,9.9387245,0.0093307094488189,1627.0,274.4,0.0,0.0,1440.0,574.5,866.0,0.0,604.0,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
GVNI4,738668,86.1999979999999,53.5000009999999,136.0,0.144500005990267,204.0,28.23,0.0,4.1539974,13.7527075,0.0103543322834646,160.8,258.3,1440.0,0.0,0.0,1440.0,0.0,0.0,510.3,GVNI4,Glenwood - Blackwing Vineyard,410441,-957749,36668936,"May 03, 2017",,ISUSM,
AHTI4,738928,50.8999999999999,22.0999999999999,0.17,0.214625001574556,255.0,12.54,0.0,3.769244,13.372427,0.0049212598425196,1832.0,1214.0,0.0,0.0,1440.0,0.0,0.0,1440.0,1017.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
BNKI4,738165,10022.0,-0.544000000000034,41.12,59.4879166285197,80.1,9.35,0.0,1.5680948,7.8919244,0.0140944874015748,2345.0,275.2,0.0,0.0,1440.0,522.0,918.0,0.0,609.1,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
AHTI4,738920,49.6000004,28.3999999999999,187.0,0.212500002235174,255.0,10.05,0.0,5.0264044,13.240448,0.0039370076377952,1882.0,1211.0,0.0,0.0,1440.0,0.0,0.0,1440.0,1020.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
AHTI4,737975,90.59,66.7039999999999,44.62,65.5849997202555,89.9,24.92,0.0,5.3127327,16.25137,0.302834661417323,285.6,274.0,0.0,650.5,789.5,1007.0,358.8,74.5,1017.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
BNKI4,737449,33.8414,27.5395999999999,87.7,94.6416673660278,99.4,3544.0,0.07,1.3287423,6.9859633,0.0149212578740158,2158.0,277.7,0.0,0.0,1440.0,0.0,1419.0,21.5,597.7,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
OSTI4,739375,69.53,40.3718,49.09,77.1470837593079,100.0,25.17,0.01,2.7939382,11.764068,0.179251968503937,392.2,297.4,5.5,0.25,1434.0,0.0,0.0,1440.0,595.5,OSTI4,Oskaloosa - Tassel Ridge (Vineyard),413158,-926485,24809186,"Mar 30, 2017",,ISUSM,
OSTI4,738064,79.9159999999999,61.6099999999999,69.99,95.5512501398722,99.6,9.29,0.0,1.2817667,10.406245,0.0560236181102362,279.2,280.5,0.0,1426.0,14.5,0.0,1402.0,38.5,605.1,OSTI4,Oskaloosa - Tassel Ridge (Vineyard),413158,-926485,24809186,"Mar 30, 2017",,ISUSM,
GVNI4,738220,37.19999984,22.8000002,0.0,0.0,0.0,12.31,0.0,9.0394745,24.136583,0.0075984251968504,174.6,266.7,1440.0,0.0,0.0,1440.0,0.0,0.0,607.8,GVNI4,Glenwood - Blackwing Vineyard,410441,-957749,36668936,"May 03, 2017",,ISUSM,
OSTI4,739273,32.9323999999999,9.82399999999995,53.87,77.457500298818,100.0,4859.0,0.0,8.321417,20.042982,0.0333464606299213,276.3,277.3,861.0,579.0,0.0,979.0,460.8,0.0,638.9,OSTI4,Oskaloosa - Tassel Ridge (Vineyard),413158,-926485,24809186,"Mar 30, 2017",,ISUSM,
GVNI4,737488,62.4019999999999,28.7999999599999,18.84,50.7437496185303,89.2,18.04,0.0,6.3708053,19.327162,0.16507874015748,153.3,269.2,1440.0,0.0,0.0,1214.0,145.3,80.8,564.8,GVNI4,Glenwood - Blackwing Vineyard,410441,-957749,36668936,"May 03, 2017",,ISUSM,
AHTI4,738405,85.9000009999999,59.2699999999999,54.75,78.1516664822896,97.5,23.99,0.0,0.930567,6.270143,0.178897625984252,1674.0,80.1,0.0,0.0,1440.0,1440.0,0.0,0.0,1024.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
AHTI4,738474,32.9485999999999,25.7305999999999,89.2,94.6749998728434,97.8,4842.0,0.17,4.0578094,13.810867,0.0149606299212599,1636.0,81.5,0.0,0.0,1440.0,1440.0,0.0,0.0,1025.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
OSTI4,737786,33.2635999999999,24.5011999999999,87.9,94.0916662216187,99.2,3326.0,0.0,3.9347773,15.886748,0.0066141732283464,274.8,276.1,19.75,1420.0,0.0,0.0,1440.0,0.0,729.2,OSTI4,Oskaloosa - Tassel Ridge (Vineyard),413158,-926485,24809186,"Mar 30, 2017",,ISUSM,
AHTI4,738809,66.2359999999999,38.4000000799999,187.0,0.218166667968035,255.0,14.85,0.0,3.4068596,12.730426,0.19523620472441,1860.0,1343.0,0.0,0.0,1440.0,0.0,0.0,1440.0,1024.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
BNKI4,737837,15.44,-4.57600000000005,50.93,63.7691672643026,86.9,13.98,0.0,1.715733,6.6504226,0.0296063031496063,2453.0,278.1,0.0,0.0,1440.0,1293.0,147.5,0.0,608.6,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
GVNI4,738595,52.3999993999999,23.9999995399999,68.0,0.0963333373268445,204.0,2803.0,0.27,11.202596,32.636955,0.0067322834645669,175.3,262.7,1440.0,0.0,0.0,1105.0,29.25,305.5,589.0,GVNI4,Glenwood - Blackwing Vineyard,410441,-957749,36668936,"May 03, 2017",,ISUSM,
AHTI4,738605,37.5332,27.3847999999999,77.35,88.292916615804,99.8,14.16,0.44,5.6214304,14.497608,0.0447244094488189,1699.0,83.6,0.0,0.0,1440.0,1440.0,0.0,0.0,1019.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
AHTI4,738422,79.6279999999999,53.69,34.14,71.1633326212565,98.5,19.69,0.0,3.919119,16.30953,0.18236218503937,1699.0,75.38,0.0,0.0,1440.0,1440.0,0.0,0.0,1015.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
GVNI4,737849,45.0000001399999,24.3000001399999,0.0,0.0,0.0,9.32,0.0,8.028378,21.429886,0.0068503937007874,169.8,270.1,1440.0,0.0,0.0,1259.0,25.5,155.3,599.7,GVNI4,Glenwood - Blackwing Vineyard,410441,-957749,36668936,"May 03, 2017",,ISUSM,
AHTI4,738222,41.6965999999999,17.0779999999999,52.67,70.3995833396912,88.9,27.35,0.0,6.735426,16.602568,0.120748031496063,2586.0,276.2,0.0,0.0,1440.0,521.0,603.0,316.0,1021.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
AHTI4,738974,67766.0,34.59999992,187.0,0.221000000834465,255.0,14.1,0.0,8.563006,20.356153,0.367598385826772,1884.0,1380.0,0.0,0.0,1440.0,0.0,0.0,1440.0,1013.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
AHTI4,738998,67.8919999999999,36.9999998599999,187.0,0.22241666726768,255.0,15.8,0.0,10.739549,33.419884,0.431850433070866,1653.0,1213.0,0.0,0.0,1440.0,0.0,0.0,1440.0,1015.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
BNKI4,738549,15.89,4.00999999999992,53.61,77.8616669972738,99.5,11.49,0.12,3.243563,9.600946,0.0255511830708662,719.8,273.9,0.0,0.0,1440.0,970.0,470.5,0.0,606.0,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
GVNI4,737713,55.7999995999999,34.40000012,34.0,0.055250003002584,68.0,16.26,0.0,5.6728797,16.193209,0.0072834657480315,162.3,270.0,1440.0,0.0,0.0,1440.0,0.0,0.0,593.3,GVNI4,Glenwood - Blackwing Vineyard,410441,-957749,36668936,"May 03, 2017",,ISUSM,
OSTI4,737988,82.6699999999999,60.1519999999999,61.84,87.6591671307882,99.5,23.47,0.0,0.59055215,8.462344,0.180118149606299,283.1,280.3,0.0,1402.0,37.75,0.0,1440.0,0.0,600.3,OSTI4,Oskaloosa - Tassel Ridge (Vineyard),413158,-926485,24809186,"Mar 30, 2017",,ISUSM,
OSTI4,739164,89.69,55.6699999999999,45.11,76.9033341407776,100.0,15.82,0.01,4.9682436,20.736433,0.19,311.5,284.2,0.25,63.5,1376.0,0.0,909.0,531.5,589.2,OSTI4,Oskaloosa - Tassel Ridge (Vineyard),413158,-926485,24809186,"Mar 30, 2017",,ISUSM,
GVNI4,737845,42.8999995399999,27.9999998599999,0.0,0.0,0.0,10.96,0.02,7.9992976,28.990742,0.0067716551181102,169.1,273.5,1440.0,0.0,0.0,1440.0,0.0,0.0,597.1,GVNI4,Glenwood - Blackwing Vineyard,410441,-957749,36668936,"May 03, 2017",,ISUSM,
OSTI4,738217,41.4859999999999,25.9142,48.37,78.637500445048,99.4,14.53,0.0,5.9972363,14.264966,,274.1,275.5,803.0,636.8,0.0,561.3,868.0,10.75,654.5,OSTI4,Oskaloosa - Tassel Ridge (Vineyard),413158,-926485,24809186,"Mar 30, 2017",,ISUSM,
BNKI4,739275,24.9000000799999,-6.89999800000006,0.0,0.0726666652287046,205.0,15.610051,0.0,3.1138206,14.059168,0.0010629921259842,2446.0,276.5,0.0,0.0,1440.0,169.0,1271.0,0.0,609.6,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
BNKI4,737939,62438.0,35.9977999999999,38.47,61.9674997329712,95.5,18116.0,0.0,1.603886,10.068467,0.0987795275590551,733.1,299.4,0.0,0.0,1440.0,988.0,356.3,96.0,567.5,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
AHTI4,739214,58.0000009999999,32.7000000199999,187.0,0.209666669368744,255.0,7432.0,0.0,5.3865514,15.725688,0.186259858267717,1076.0,842.0,0.0,0.0,1440.0,0.0,0.0,1440.0,1010.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
AHTI4,738447,51.7279999999999,16124.0,13.7,43.8091667890549,77.23,19.6,0.0,2.791701,11.866966,0.11259842519685,2052.0,78.13,50.0,3.5,1387.0,1440.0,0.0,0.0,1022.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
BNKI4,739380,74.8000022,37.5000000799999,68.0,0.116166672979792,136.0,31.79144,0.0,1.2101846,7.189525,0.0089370078740157,2096.0,270.1,0.0,0.0,1440.0,1440.0,0.0,0.0,562.2,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
GVNI4,738202,50.8999999999999,25.3999999399999,68.0,0.0835833375652631,136.0,11.92,0.0,8.316943,22.279922,0.00712598503937,171.2,262.6,1440.0,0.0,0.0,1440.0,0.0,0.0,602.2,GVNI4,Glenwood - Blackwing Vineyard,410441,-957749,36668936,"May 03, 2017",,ISUSM,
AHTI4,738562,47138.0,22.0999999999999,32.28,50.2541667620341,71.52,23.94,0.0,6.7175307,16.573488,0.144055133858268,1713.0,78.8,0.0,0.0,1440.0,1440.0,0.0,0.0,1026.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
GVNI4,738355,94.9999999999999,68.2999988,0.0,0.0,0.0,26.49,0.0,5.0085087,14.833149,0.0099606307086614,160.1,263.0,1440.0,0.0,0.0,1440.0,0.0,0.0,484.6,GVNI4,Glenwood - Blackwing Vineyard,410441,-957749,36668936,"May 03, 2017",,ISUSM,
AHTI4,739024,89.7000026,60.6000002,187.0,0.225250000134111,255.0,26.12,0.0,7.945611,24.136583,0.440787440944882,1468.0,1127.0,0.0,0.0,1440.0,0.0,0.0,1440.0,1012.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
OSTI4,738780,74.8579999999999,49.73,49.15,79.9270836512248,100.0,14.55,0.0,0.9417517,9.732926,0.107007862204724,274.5,283.0,300.3,1140.0,0.0,0.0,954.0,486.0,615.6,OSTI4,Oskaloosa - Tassel Ridge (Vineyard),413158,-926485,24809186,"Mar 30, 2017",,ISUSM,
GVNI4,739185,63.6999979999999,33.09999998,-17.0,-0.017000000923872,-17.0,12.52,0.0,4.5991488,13.153207,,180.5,254.9,1440.0,0.0,0.0,1440.0,0.0,0.0,599.1,GVNI4,Glenwood - Blackwing Vineyard,410441,-957749,36668936,"May 03, 2017",,ISUSM,
GVNI4,737937,73.0759999999999,49316.0,61.66,83.1150005658468,97.3,17.91,1.21,6.323829,17.85973,0.157204736220473,163.6,269.9,1440.0,0.0,0.0,1152.0,13.0,275.5,497.5,GVNI4,Glenwood - Blackwing Vineyard,410441,-957749,36668936,"May 03, 2017",,ISUSM,
OSTI4,738669,85.9099999999999,51.8539999999999,32.0,50.6808338165283,95.8,28.4,0.0,1.7806042,13.575989,0.254527582677165,270.7,276.5,1337.0,103.0,0.0,401.0,1039.0,0.0,604.8,OSTI4,Oskaloosa - Tassel Ridge (Vineyard),413158,-926485,24809186,"Mar 30, 2017",,ISUSM,
BNKI4,738335,84.8839999999999,59.0359999999999,42.8,78.2862501144409,99.5,27.720604,0.0,1.9304792,10.010306,0.234370078740158,2428.0,274.0,0.0,0.0,1440.0,764.8,269.8,405.5,494.5,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
GVNI4,739404,89.7999979999999,62.8999988,-17.0,-0.017000000923872,-17.0,27.46,0.0,7.522829,22.235184,,189.6,253.7,1439.0,0.0,0.0,1439.0,0.0,0.0,501.3,GVNI4,Glenwood - Blackwing Vineyard,410441,-957749,36668936,"May 03, 2017",,ISUSM,
OSTI4,737580,90.0499999999999,68738.0,42.61,70.7308340072632,94.8,28.13,0.0,4.516382,15.0814495,0.280393673228347,276.5,277.9,393.3,1047.0,0.0,176.3,1262.0,2.0,600.9,OSTI4,Oskaloosa - Tassel Ridge (Vineyard),413158,-926485,24809186,"Mar 30, 2017",,ISUSM,
AHTI4,739047,74.8579999999999,53.2000004,187.0,0.225250000134111,255.0,29.51,0.0,2.8990743,12.511206,0.307755866141732,1736.0,1430.0,0.0,0.0,1440.0,0.0,0.0,1440.0,1020.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
OSTI4,739355,61.34,41.4589999999999,40.61,61.0279165903727,94.5,20.19,0.0,10.11768,25.769548,0.203543307086614,273.5,310.4,105.0,539.8,795.3,0.0,0.0,1440.0,596.6,OSTI4,Oskaloosa - Tassel Ridge (Vineyard),413158,-926485,24809186,"Mar 30, 2017",,ISUSM,
OSTI4,738895,29.4727999999999,19.6825999999999,99.9,99.9833335876465,100.0,7574.0,0.01,0.92609316,12.363567,0.019330707480315,275.6,294.7,221.0,1219.0,0.0,0.0,0.0,1440.0,646.7,OSTI4,Oskaloosa - Tassel Ridge (Vineyard),413158,-926485,24809186,"Mar 30, 2017",,ISUSM,
GVNI4,737490,53.33,21.2999995399999,22.42,51.2199999491374,89.1,18.43,0.0,5.869731,13.781787,135.0,155.4,269.3,1440.0,0.0,0.0,1175.0,264.8,0.0,587.1,GVNI4,Glenwood - Blackwing Vineyard,410441,-957749,36668936,"May 03, 2017",,ISUSM,
GVNI4,738857,40.5000001399999,24.9000000799999,0.0,0.0,0.0,3056.0,0.0,4.507434,14.542347,0.004409448031496,184.9,269.8,1440.0,0.0,0.0,767.5,439.5,233.0,609.0,GVNI4,Glenwood - Blackwing Vineyard,410441,-957749,36668936,"May 03, 2017",,ISUSM,
AHTI4,738267,74606.0,50.99,74.11,86.2762498855591,98.9,5.8,1.3901575,10.837974,25.612963,0.0497244094488189,2502.0,274.0,265.3,36.25,1139.0,229.8,637.8,572.5,1017.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
BNKI4,738440,63.5179999999999,40.5463999999999,34.8,84.3891671498617,99.6,9854.0,0.96,2.4047105,13.240448,0.0603936968503937,785.1,274.6,0.0,0.0,1440.0,633.5,319.3,487.3,593.0,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
AHTI4,738808,53.699999,40.90000046,187.0,0.215333335101605,255.0,7912.0,0.0,5.366419,14.732487,0.241377972440945,1747.0,769.7,0.0,0.0,1440.0,0.0,0.0,1440.0,1027.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
BNKI4,738998,64.6159999999999,32.7866,25.81,47.8666666348775,85.9,24.70498,0.01,5.6035347,19.461378,0.223543326771654,1287.0,268.7,0.0,0.0,1440.0,1399.0,11.0,30.25,518.4,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
AHTI4,738941,67.0000009999999,29.5000001599999,187.0,0.215333335101605,255.0,14.53,0.0,3.0109212,12.173428,0.0180708645669291,1583.0,943.0,0.0,0.0,1440.0,0.0,0.0,1440.0,1011.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
OSTI4,739079,87.4759999999999,61.8259999999999,75.97,95.7820831934611,100.0,25.41,0.0,0.7247686,9.397385,0.202322834645669,727.3,288.4,0.0,0.0,1440.0,0.0,0.0,1440.0,581.2,OSTI4,Oskaloosa - Tassel Ridge (Vineyard),413158,-926485,24809186,"Mar 30, 2017",,ISUSM,
GVNI4,737875,55724.0,34.1851999999999,55.61,79.9854165712992,99.0,15.23,0.0,5.6124825,18.544233,0.10889762992126,164.3,269.9,1219.0,31.5,189.8,806.0,14.75,619.5,562.7,GVNI4,Glenwood - Blackwing Vineyard,410441,-957749,36668936,"May 03, 2017",,ISUSM,
BNKI4,738609,57.8119999999999,24.8017999999999,39.89,52.9770838419596,70.3,10.33413,0.01,5.2836523,15.11053,0.0863385669291339,701.2,306.1,0.0,0.0,1440.0,1359.0,60.5,20.5,545.6,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
GVNI4,739428,88.3000022,70.3000022,-17.0,-0.017000000923872,-17.0,20.48,0.11,5.118119,16.14847,,198.2,257.5,1440.0,0.0,0.0,1357.0,50.75,32.25,491.4,GVNI4,Glenwood - Blackwing Vineyard,410441,-957749,36668936,"May 03, 2017",,ISUSM,
AHTI4,738021,88556.0,66.5239999999999,48.29,72.1412507692973,94.5,24.3,0.0,4.760208,15.799508,0.266102322834646,292.1,276.4,0.0,481.3,959.0,764.8,463.0,212.3,1020.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
GVNI4,739098,94.9999999999999,64.1000011999999,-17.0,-0.017000000923872,-17.0,21.89,0.85,5.4961615,37.37927,,181.1,262.2,1304.0,26.0,110.3,1300.0,14.75,125.5,484.0,GVNI4,Glenwood - Blackwing Vineyard,410441,-957749,36668936,"May 03, 2017",,ISUSM,
BNKI4,738864,30.8606,23.6948,74.36,96.6108334859212,99.5,7.887574,0.0,1.3444009,9.600946,0.018740157480315,1816.0,275.7,0.0,0.0,1440.0,597.3,843.0,0.0,606.3,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
AHTI4,737914,61988.0,41.0233999999999,23.39,49.2933332920075,73.46,27.86,0.0,8.683801,24.897142,0.255275562992126,274.2,272.8,784.0,656.0,0.0,1075.0,364.8,0.0,1018.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
BNKI4,738169,33.6164,14.9179999999999,99.4,99.4875001907349,99.6,2.820493,0.23,4.3016357,15.857668,0.0009055118110236,2068.0,277.8,0.0,0.0,1440.0,0.0,1440.0,0.0,605.9,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
AHTI4,737547,71906.0,50198.0,32.03,58.2824999491374,78.51,12.23,0.0,4.0108333,16.164127,0.162007881889764,276.8,274.8,441.3,976.0,22.75,834.0,596.3,10.25,1016.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
BNKI4,737885,77.2339999999999,54.5359999999999,36.45,68.728749593099,99.3,8.44,0.060000002,5.0689063,15.448308,0.119842523622047,2588.0,256.3,118.0,19.0,1303.0,1238.0,70.75,131.8,508.5,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
BNKI4,737858,64.7599999999999,41.8208,40.82,62.3504166603088,80.7,16.98,0.0,4.1271544,17.12825,0.137677165354331,2592.0,272.6,0.0,0.0,1440.0,1349.0,91.0,0.0,526.0,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
